"행정구역별(읍면동)","항목","단위","2015 년","2016 년","2017 년","2018 년",
"봉화군","일반가구","가구","13880","14034","14052","14044",
"봉화군","집단가구","가구","22","13","17","18",
"봉화군","외국인가구","가구","70","68","75","79",
"봉화군","주택-계","호","15321","15035","15313","15276",
"봉화군","단독주택","호","12321","11997","12305","12275",
"봉화군","아파트","호","1673","1673","1587","1601",
"봉화군","연립주택","호","775","810","834","807",
"봉화군","다세대주택","호","379","395","395","403",
"봉화군","비거주용 건물내 주택","호","173","160","192","190",
"봉화군","주택이외의 거처","호","344","349","380","414",
"울진군","총인구","명","49387","49043","48504","48057",
"울진군","남자","명","25085","25054","24852","24778",
"울진군","여자","명","24302","23989","23652","23279",
"울진군","내국인-계","명","48042","47657","46961","46196",
"울진군","내국인-남자","명","23961","23898","23542","23184",
"울진군","내국인-여자","명","24081","23759","23419","23012",
"울진군","외국인-계","명","1345","1386","1543","1861",
"울진군","외국인-남자","명","1124","1156","1310","1594",
"울진군","외국인-여자","명","221","230","233","267",
"울진군","가구-계","가구","21767","21872","21826","21707",
"울진군","일반가구","가구","21466","21569","21518","21409",
"울진군","집단가구","가구","24","19","24","26",
"울진군","외국인가구","가구","277","284","284","272",
"울진군","주택-계","호","22867","23196","23535","23736",
"울진군","단독주택","호","14896","14740","14771","14776",
"울진군","아파트","호","4740","5031","5208","5393",
"울진군","연립주택","호","1956","1956","2032","2034",
"울진군","다세대주택","호","886","1070","1095","1095",
"울진군","비거주용 건물내 주택","호","389","399","429","438",
"울진군","주택이외의 거처","호","568","576","628","646",
"울릉군","총인구","명","8770","8490","8702","8729",
"울릉군","남자","명","4720","4661","4824","4837",
"울릉군","여자","명","4050","3829","3878","3892",
"울릉군","내국인-계","명","8612","8300","8493","8469",
"울릉군","내국인-남자","명","4605","4515","4663","4627",
"울릉군","내국인-여자","명","4007","3785","3830","3842",
"울릉군","외국인-계","명","158","190","209","260",
"울릉군","외국인-남자","명","115","146","161","210",
"울릉군","외국인-여자","명","43","44","48","50",
"울릉군","가구-계","가구","4104","4058","4158","4239",
"울릉군","일반가구","가구","4031","3979","4072","4145",
"울릉군","집단가구","가구","9","7","9","8",
"울릉군","외국인가구","가구","64","72","77","86",
"울릉군","주택-계","호","3073","2964","3044","2996",
"울릉군","단독주택","호","2571","2468","2468","2384",
"울릉군","아파트","호","110","110","110","110",
"울릉군","연립주택","호","149","149","163","200",
"울릉군","다세대주택","호","87","87","128","123",
"울릉군","비거주용 건물내 주택","호","156","150","175","179",
"울릉군","주택이외의 거처","호","215","266","299","312",
"경상남도","총인구","명","3334524","3339633","3345293","3350350",
"경상남도","남자","명","1698737","1701849","1702150","1703904",
"경상남도","여자","명","1635787","1637784","1643143","1646446",
"경상남도","내국인-계","명","3244163","3247448","3254221","3252856",
"경상남도","내국인-남자","명","1634407","1636954","1639600","1637986",
"경상남도","내국인-여자","명","1609756","1610494","1614621","1614870",
"경상남도","외국인-계","명","90361","92185","91072","97494",
"경상남도","외국인-남자","명","64330","64895","62550","65918",
"경상남도","외국인-여자","명","26031","27290","28522","31576",
"경상남도","가구-계","가구","1282617","1299027","1318106","1331278",
"경상남도","일반가구","가구","1258487","1273523","1292998","1306394",
"경상남도","집단가구","가구","1176","945","1113","1168",
"경상남도","외국인가구","가구","22954","24559","23995","23716",
"경상남도","주택-계","호","1134738","1151057","1193912","1226708",
"경상남도","단독주택","호","416364","418406","419772","419628",
"경상남도","아파트","호","641589","654679","694326","726589",
"경상남도","연립주택","호","24944","25523","26357","26507",
"경상남도","다세대주택","호","35701","36326","36719","37097",
"경상남도","비거주용 건물내 주택","호","16140","16123","16738","16887",
"경상남도","주택이외의 거처","호","36605","39819","41819","43041",
"읍부","총인구","명","458732","474414","493742","506847",
"읍부","남자","명","230993","238842","248558","255243",
"읍부","여자","명","227739","235572","245184","251604",
"읍부","내국인-계","명","448859","463986","482702","494426",
"읍부","내국인-남자","명","224317","231926","241405","247426",
"읍부","내국인-여자","명","224542","232060","241297","247000",
"읍부","외국인-계","명","9873","10428","11040","12421",
"읍부","외국인-남자","명","6676","6916","7153","7817",
"읍부","외국인-여자","명","3197","3512","3887","4604",
"읍부","가구-계","가구","170764","179230","188361","195623",
"읍부","일반가구","가구","167922","176088","185079","192218",
"읍부","집단가구","가구","175","152","171","180",
"읍부","외국인가구","가구","2667","2990","3111","3225",
"읍부","주택-계","호","163054","171704","184772","191371",
"읍부","단독주택","호","55328","56069","56660","56758",
"읍부","아파트","호","95182","102802","114677","121003",
"읍부","연립주택","호","4471","4605","5012","5051",
"읍부","다세대주택","호","5421","5618","5709","5810",
"읍부","비거주용 건물내 주택","호","2652","2610","2714","2749",
"읍부","주택이외의 거처","호","3758","4311","4712","5241",
"면부","총인구","명","684929","681147","687237","694866",
"면부","남자","명","348055","347360","349557","354256",
"면부","여자","명","336874","333787","337680","340610",
"면부","내국인-계","명","650275","646720","654655","659914",
"면부","내국인-남자","명","320824","320492","324611","327659",
"면부","내국인-여자","명","329451","326228","330044","332255",
"면부","외국인-계","명","34654","34427","32582","34952",
"면부","외국인-남자","명","27231","26868","24946","26597",
"면부","외국인-여자","명","7423","7559","7636","8355",
"면부","가구-계","가구","288852","290517","295820","300539",
"면부","일반가구","가구","280847","282104","288142","293119",
"면부","집단가구","가구","567","430","506","529",
"면부","외국인가구","가구","7438","7983","7172","6891",
"면부","주택-계","호","293368","297931","308031","317297",
"면부","단독주택","호","223624","225069","226894","227800",
"면부","아파트","호","58855","61481","69072","77111",
"면부","연립주택","호","3240","3567","3779","3864",
"면부","다세대주택","호","3589","3723","3917","4069",
"면부","비거주용 건물내 주택","호","4060","4091","4369","4453",
"면부","주택이외의 거처","호","10564","11772","12207","12575",
"동부","총인구","명","2190863","2184072","2164314","2148637",
"동부","남자","명","1119689","1115647","1104035","1094405",
"동부","여자","명","1071174","1068425","1060279","1054232",
"동부","내국인-계","명","2145029","2136742","2116864","2098516",
"동부","내국인-남자","명","1089266","1084536","1073584","1062901",
"동부","내국인-여자","명","1055763","1052206","1043280","1035615",
"동부","외국인-계","명","45834","47330","47450","50121",
"동부","외국인-남자","명","30423","31111","30451","31504",
"동부","외국인-여자","명","15411","16219","16999","18617",
"동부","가구-계","가구","823001","829280","833925","835116",
"동부","일반가구","가구","809718","815331","819777","821057",
"동부","집단가구","가구","434","363","436","459",
"동부","외국인가구","가구","12849","13586","13712","13600",
"동부","주택-계","호","678316","681422","701109","718040",
"동부","단독주택","호","137412","137268","136218","135070",
"동부","아파트","호","487552","490396","510577","528475",
"동부","연립주택","호","17233","17351","17566","17592",
"동부","다세대주택","호","26691","26985","27093","27218",
"동부","비거주용 건물내 주택","호","9428","9422","9655","9685",
"동부","주택이외의 거처","호","22283","23736","24900","25225",
"진주시","총인구","명","349788","352807","353209","352333",
"진주시","남자","명","174628","176431","176672","176228",
